# STATION 
# START_TIME 2023-05-02T15:18:41.000000Z
# SAMPING_FREQ 10.0
# NDAT 20590
# time [s],f000,f001,f002,f003
1.069999999999999929e+01,6.010336189851092286e+02,3.197880667685087985e+01,1.797315272014913745e+01,-1.733735931905438702e+04
1.080000000000000071e+01,2.560857554864982149e+02,3.020841132138365026e+01,1.565599074497145615e+01,-1.733235753468481198e+04
1.090000000000000036e+01,-2.684467363282856240e+02,1.913308585821772567e+01,1.036369108875922151e+01,-1.733592128396725820e+04
1.100000000000000000e+01,1.198687695869571854e+02,1.337742240116341819e+01,2.004857125129251472e+01,-1.732835503672515915e+04
1.109999999999999964e+01,1.387229706633215756e+02,1.377035191223856714e+01,2.196969253165625702e+01,-1.732235365312278373e+04
1.119999999999999929e+01,-2.427227167583744745e+02,7.154568154909888733e+00,1.021392309719660396e+01,-1.733226796376468701e+04
1.130000000000000071e+01,-1.431606453190853188e+02,-1.788096138380265154e-01,2.144485425262145739e+01,-1.733972673751179173e+04
1.140000000000000036e+01,-4.719814966354999086e+01,-6.424250138182147296e+00,5.698652181959515417e+01,-1.733346421115817429e+04
1.150000000000000000e+01,-1.627442235990817210e+02,-1.024047093617912019e+01,6.500162694197157975e+01,-1.732877240939618059e+04
1.159999999999999964e+01,1.550033360472908939e+01,9.565419128257962811e+00,2.684780957144083047e+01,-1.733117178510350277e+04
1.169999999999999929e+01,9.652975150155535289e+01,2.638903353579375022e+01,1.362679784314401310e+01,-1.733499479542066183e+04
1.180000000000000071e+01,-3.360911833404696836e+01,5.716852437805502340e+00,4.611838713367208697e+01,-1.733771063903308095e+04
1.190000000000000036e+01,4.875214219127848736e+01,-3.462851022934587242e+00,3.828469656543432365e+01,-1.733663973777158390e+04
1.200000000000000000e+01,-1.058047807824690381e+02,1.087729453497983911e+01,6.177357788039307351e+00,-1.733950230532674323e+04
1.209999999999999964e+01,-2.449035374302066543e+02,-3.029584280196507606e+00,3.421577194863670002e+01,-1.734011254832711347e+04
1.219999999999999929e+01,8.884093286097696307e+01,-1.762091010853807305e+01,6.682850313731657366e+01,-1.732347612022735848e+04
1.230000000000000071e+01,3.109874604295024625e+01,2.307834207801986448e-01,4.423154345880790572e+01,-1.732153745135589270e+04
1.240000000000000036e+01,-4.075124380411860159e+01,5.419789556426462873e+00,3.248310574385783411e+01,-1.734265482743431494e+04
1.250000000000000000e+01,4.117413718471322568e+02,-4.725266104882053675e+00,4.951768201197837271e+01,-1.733871177717360479e+04
1.259999999999999964e+01,1.143980757842166582e+02,2.486536209397811170e+00,4.531573718161292419e+01,-1.732138442995048536e+04
1.269999999999999929e+01,-4.738677330498517222e+02,6.232688120558873557e+00,3.661491068957068507e+01,-1.732714855142550368e+04
1.280000000000000071e+01,2.423428180196721371e+01,5.821800689362488512e-02,4.335654209812609849e+01,-1.732922953532587781e+04
1.290000000000000036e+01,5.993790145844227482e+02,8.852245143740539390e+00,4.121550404841508453e+01,-1.731333946861384175e+04
1.300000000000000000e+01,1.638905895692234083e+02,1.564737012660702931e+01,3.796718840634568437e+01,-1.730641794145308813e+04
1.309999999999999964e+01,-5.859632737826322000e+02,6.604735151266417859e+00,4.676834062497241007e+01,-1.731461859218373866e+04
1.319999999999999929e+01,-1.618468471031954437e+02,6.088464259138919310e+00,4.872510918862576546e+01,-1.732575586936579202e+04
1.330000000000000071e+01,9.896600935930511014e+02,1.296072160680519580e+01,4.298839188392005894e+01,-1.733240249008888713e+04
1.340000000000000036e+01,4.395981342218958616e+02,1.251195908340972807e+01,4.205578105770041475e+01,-1.732942361477188024e+04
1.350000000000000000e+01,-7.398310880760502641e+02,1.487476881476374757e+01,3.900989829983584656e+01,-1.732343235280795489e+04
1.359999999999999964e+01,-5.362529262836339683e+01,2.237533116728716465e+01,3.387395367941120128e+01,-1.732502764647533331e+04
1.369999999999999929e+01,5.349743340914195642e+02,2.299794898145427169e+01,3.662757227190738263e+01,-1.732093545972596257e+04
1.380000000000000071e+01,-2.125253491891237161e+02,1.557906362928499355e+01,4.038962690948370948e+01,-1.730791669045862363e+04
1.390000000000000036e+01,-1.586224455580010613e+02,9.238938727106738469e+00,3.661400304848402953e+01,-1.731803737681411440e+04
1.400000000000000000e+01,3.119393421851698349e+02,8.175712704047153778e+00,3.115432599647853351e+01,-1.733787611602174002e+04
1.409999999999999964e+01,-1.100682258433423328e+02,6.776991505008447270e+00,3.093176874499260975e+01,-1.732157370349001212e+04
1.419999999999999929e+01,-5.321092478591300790e+01,4.411516236952106595e+00,3.551991047905429610e+01,-1.730026013124503515e+04
1.430000000000000071e+01,5.462335105827114603e+02,7.213388951821059436e+00,3.872606384531019330e+01,-1.731307796330450947e+04
1.440000000000000036e+01,2.688381144988443339e+02,1.118765528903221806e+01,3.857382640636733129e+01,-1.732650619553828437e+04
1.450000000000000000e+01,-6.917702981782465486e+02,9.864683863912109274e+00,3.980897311559577645e+01,-1.732559174241271830e+04
1.459999999999999964e+01,-9.570123295089817930e+02,9.033970918112199655e+00,3.985876544954850687e+01,-1.732670975539478968e+04
1.469999999999999929e+01,3.064125756208761118e+02,1.179319704350070097e+01,3.736225767304894418e+01,-1.732039945022999746e+04
1.480000000000000071e+01,1.151239016160669962e+03,9.561752180827793879e+00,4.141972490101194637e+01,-1.731480590292136185e+04
1.490000000000000036e+01,3.407084537033535980e+02,4.250515092305429121e-01,5.221141101779970484e+01,-1.732943444531582281e+04
1.500000000000000000e+01,3.774298560790569468e+00,-2.546423866438901840e+00,5.927862407456548510e+01,-1.733842152320804598e+04
1.509999999999999964e+01,3.630480259756460271e+01,1.063692408846613979e+01,5.115573841943113109e+01,-1.732646180288105097e+04
1.519999999999999929e+01,-4.976920574876388628e+02,2.471670580064157718e+01,3.309615370583603067e+01,-1.732035242462522001e+04
