# STATION 
# START_TIME 2021-04-02T13:31:11.000000Z
# SAMPING_FREQ 10.0
# NDAT 17290
# time [s],f000,f001,f002,f003
6.299999999999999822e+00,-3.930583071902321535e+03,2.456062485188480764e+02,9.228389857411624689e+03,-9.536467630395181914e+03
6.400000000000000355e+00,-3.919495776986231249e+03,2.460503018466486935e+02,9.222780488612132103e+03,-9.543216347951667558e+03
6.500000000000000000e+00,-3.915123329339137854e+03,2.641188786352134912e+02,9.221236039852819886e+03,-9.548042869073860857e+03
6.599999999999999645e+00,-3.927758745904521220e+03,2.681908193960792914e+02,9.233018033964584902e+03,-9.539660843914158249e+03
6.700000000000000178e+00,-3.935842519039899344e+03,2.610161246907971986e+02,9.237754959425226843e+03,-9.542948945200958406e+03
6.799999999999999822e+00,-3.936343720210766151e+03,2.590411803190966111e+02,9.234776142059503400e+03,-9.558668006241467083e+03
6.900000000000000355e+00,-3.940062237395211014e+03,2.645226389584442472e+02,9.234961471154652827e+03,-9.554536350777470943e+03
7.000000000000000000e+00,-3.944026590070654947e+03,2.713414982084318581e+02,9.240552505429248413e+03,-9.541962599650574703e+03
7.099999999999999645e+00,-3.939632147160200475e+03,2.696843247859497978e+02,9.246672521911685180e+03,-9.546000790238656919e+03
7.200000000000000178e+00,-3.926501508176634161e+03,2.609831468329725226e+02,9.247412426423083161e+03,-9.553972292451540852e+03
7.299999999999999822e+00,-3.917997615521518583e+03,2.635785411763690149e+02,9.243921198703568734e+03,-9.557757020306915365e+03
7.400000000000000355e+00,-3.926342908495188567e+03,2.747524462596898047e+02,9.239972838990526725e+03,-9.554671709376447325e+03
7.500000000000000000e+00,-3.942015067968082803e+03,2.691586818211073933e+02,9.235631777733273339e+03,-9.542002825438605214e+03
7.599999999999999645e+00,-3.939255005285684092e+03,2.564269874752429814e+02,9.228556749824332655e+03,-9.542271062603485916e+03
7.700000000000000178e+00,-3.919342657847580995e+03,2.580569846277332999e+02,9.221400653191854872e+03,-9.554993522607150226e+03
7.799999999999999822e+00,-3.919137064543684573e+03,2.623604518104032763e+02,9.221943123513634418e+03,-9.552724616666593647e+03
7.900000000000000355e+00,-3.939194118924465329e+03,2.689984609077576465e+02,9.225621969710173289e+03,-9.547619583274610704e+03
8.000000000000000000e+00,-3.938147407202352952e+03,2.800197813448826309e+02,9.224028650681109866e+03,-9.557120742164370313e+03
8.099999999999999645e+00,-3.920801433610487493e+03,2.723822484638956780e+02,9.221652486486393173e+03,-9.562206599016613836e+03
8.199999999999999289e+00,-3.922825084697703460e+03,2.567932512379620675e+02,9.222921399639493757e+03,-9.556219648072194104e+03
8.300000000000000711e+00,-3.934886673287161557e+03,2.586010521492234489e+02,9.226287047838071885e+03,-9.550054648450386594e+03
8.400000000000000355e+00,-3.934911704408877995e+03,2.599338420350497927e+02,9.226587113726169264e+03,-9.543885451324851601e+03
8.500000000000000000e+00,-3.930512018679296943e+03,2.517913744090124055e+02,9.226363811946845090e+03,-9.541085113471621298e+03
8.599999999999999645e+00,-3.928993921216092986e+03,2.534639852839227103e+02,9.237725426702325422e+03,-9.543775448877826420e+03
8.699999999999999289e+00,-3.924331299912423219e+03,2.618600765572076057e+02,9.249917702934377303e+03,-9.540432575560040277e+03
8.800000000000000711e+00,-3.917624260477053213e+03,2.648641828039867505e+02,9.246000149550545757e+03,-9.535871887176766904e+03
8.900000000000000355e+00,-3.919602000433317244e+03,2.665572929614162945e+02,9.243642979714188186e+03,-9.548299821902137410e+03
9.000000000000000000e+00,-3.925362753000126759e+03,2.672095139019398857e+02,9.255847541332506808e+03,-9.566247196994489059e+03
9.099999999999999645e+00,-3.915431951066855618e+03,2.689703247361152307e+02,9.264210702369684441e+03,-9.568675198941829876e+03
9.199999999999999289e+00,-3.905979181000392146e+03,2.765830169776631919e+02,9.259228155338656507e+03,-9.556999766075041407e+03
9.300000000000000711e+00,-3.922801956108967261e+03,2.786649205425177342e+02,9.253629828611705307e+03,-9.544340937923125239e+03
9.400000000000000355e+00,-3.934794745886602868e+03,2.741718356928248568e+02,9.251506171960989377e+03,-9.545859219157777261e+03
9.500000000000000000e+00,-3.928167875038277998e+03,2.797228210131791002e+02,9.242684245596065011e+03,-9.555748135991485469e+03
