# STATION 
# START_TIME 2021-04-02T14:00:00.000000Z
# SAMPING_FREQ 10.0
# NDAT 23400
# time [s],f000,f001,f002,f003
1.630000000000000071e+01,1.965837504070789237e+02,3.484638557750499217e+02,-6.230833323907852446e+02,-9.487811570591658892e+03
1.639999999999999858e+01,4.652892168253418390e+02,4.729662902798839923e+02,8.672805815945589529e+02,-9.485925755792410200e+03
1.650000000000000000e+01,-1.708950499871297097e+02,-8.158246613055473517e+02,-1.705896255247886586e+02,-9.483656759167708515e+03
1.660000000000000142e+01,-1.759311514476444245e+03,-1.237722733359219546e+03,-9.234433361190129972e+02,-9.483703778646440696e+03
1.669999999999999929e+01,1.248171549430435562e+03,1.851858301615902974e+03,-6.042606306711505226e+00,-9.482059858657672521e+03
1.680000000000000071e+01,1.583600183782699787e+03,5.061513108990769751e+02,-2.323094799454997315e+02,-9.486547960985524696e+03
1.689999999999999858e+01,-1.969467141198332456e+03,-1.788447091411610472e+03,-8.175146518161321865e+02,-9.494700057976951939e+03
1.700000000000000000e+01,6.430636331259364624e+01,1.021601744629048426e+03,-3.911284576878044561e+01,-9.500512033201093800e+03
1.710000000000000142e+01,1.303887197560086406e+03,5.252703959984095263e+02,2.629468689519858344e+02,-9.502315887028315046e+03
1.719999999999999929e+01,-1.240781497078765824e+03,-1.476734627682321161e+03,-1.555881513587041525e+02,-9.489007245173721458e+03
1.730000000000000071e+01,5.214350499220685720e+00,7.202723459724708164e+02,-1.787646709878920603e+00,-9.475918990120924718e+03
1.739999999999999858e+01,7.911262440854676470e+02,5.281117028745178459e+02,6.794600016261730957e+01,-9.486692664179256099e+03
1.750000000000000000e+01,-6.783201507583271450e+02,-8.658808620917461667e+02,-1.373001125139161331e+02,-9.495839655553027114e+03
1.760000000000000142e+01,3.347197150645830561e+02,6.176926268463373617e+02,-1.232141232754875304e+01,-9.485171436175300187e+03
1.769999999999999929e+01,4.266109068986269222e+02,2.288044026231786177e+02,3.259050345267738180e+01,-9.480373063063223526e+03
1.780000000000000071e+01,-7.442506718336738913e+02,-7.518029194271593951e+02,-9.472814676309808135e+01,-9.488485577608538733e+03
1.789999999999999858e+01,2.363939875526675678e+02,5.929778851287139787e+02,-2.327227070593074032e+01,-9.493157524915241083e+03
1.800000000000000000e+01,5.034459648194953161e+02,3.704678612878474269e+02,1.333138618996203917e+01,-9.497535142953900504e+03
1.810000000000000142e+01,-9.298225450639533847e+02,-1.236539875865368003e+03,-6.455822859363965449e+01,-9.505880402654671343e+03
1.819999999999999929e+01,-3.538254176033460681e+02,-6.980647265138924240e+01,-3.501833233261827161e+01,-9.502071994819580141e+03
1.830000000000000071e+01,1.586466422409102051e+03,1.779265973304618910e+03,-6.643437048843123804e+00,-9.487422271696814278e+03
1.839999999999999858e+01,1.653882033456284262e-01,-4.311143994933948420e+02,-4.230084557160377301e+01,-9.485215564775047824e+03
1.850000000000000000e+01,-1.902751791552452005e+03,-1.732873870264361130e+03,-2.823071435861936251e+01,-9.493277025766583392e+03
1.860000000000000142e+01,1.106411692162921099e+03,1.538672680649221775e+03,-1.548954908348595261e+01,-9.493481575099209294e+03
1.869999999999999929e+01,1.112947712646369382e+03,6.387874650889569921e+02,-3.943034968419772213e+01,-9.490338194313368149e+03
1.880000000000000071e+01,-2.158109359578731983e+03,-2.114609296914914466e+03,-3.455889569213326951e+01,-9.490216162573855399e+03
1.889999999999999858e+01,9.093863720723577444e+02,1.291559233460728592e+03,-2.165543702099408563e+01,-9.487413331597665092e+03
1.900000000000000000e+01,1.798976972323293012e+03,1.282667487934777228e+03,-2.830002184078249527e+01,-9.484726757561738850e+03
1.910000000000000142e+01,-2.382332105930421676e+03,-2.130137840061707720e+03,-2.999085548231531817e+01,-9.480822387239140880e+03
1.919999999999999929e+01,1.078357839343030946e+02,5.573822572202598167e+02,-2.961411111318545508e+01,-9.472491601505953440e+03
1.930000000000000071e+01,1.713714338699800010e+03,1.006381104249499117e+03,-2.950962955181164915e+01,-9.474200692611013437e+03
1.939999999999999858e+01,-1.623323703148484810e+03,-1.328328767640214664e+03,-2.342942869950688589e+01,-9.482549545001023944e+03
1.950000000000000000e+01,3.831089035262692732e+02,9.535904455943621087e+02,-2.649797696997132235e+01,-9.473088199542216898e+03
1.960000000000000142e+01,1.091665518356680877e+03,2.071570207808669011e+02,-3.472666190738608805e+01,-9.457656745764375955e+03
1.969999999999999929e+01,-1.839407027434685233e+03,-1.683156816308169027e+03,-3.106827691569886696e+01,-9.464977871629447691e+03
1.980000000000000071e+01,7.614745535519398345e+02,1.612726751139853604e+03,-2.725445929447335658e+01,-9.479281159127240244e+03
1.989999999999999858e+01,1.610469928509778129e+03,7.623756775991050745e+02,-2.920270405894052246e+01,-9.477308483689579589e+03
2.000000000000000000e+01,-2.022239517845449882e+03,-2.265300735977624299e+03,-2.601262038411231359e+01,-9.476018656012594874e+03
2.010000000000000142e+01,-2.777393599223915999e+02,7.790287334198809504e+02,-2.808716205526184240e+01,-9.483410296977341204e+03
2.019999999999999929e+01,2.026812324965865400e+03,1.787033633209584195e+03,-3.657651866296669851e+01,-9.480876969580960576e+03
2.030000000000000071e+01,-4.425242058356462849e+02,-1.087443577272238599e+03,-1.191170280443316472e+02,-9.473752674269831914e+03
2.039999999999999858e+01,-1.244695407766625976e+03,-1.017250644953617098e+03,-1.785234900921112512e+03,-9.474742424937252508e+03
2.050000000000000000e+01,-1.148301709175518113e+02,1.628533325193257610e+02,-1.084349911272193276e+04,-9.472730022553920207e+03
2.060000000000000142e+01,6.467727070164966108e+02,7.476679478799475191e+02,-3.272172076977748657e+04,-9.470164943786530785e+03
2.069999999999999929e+01,7.822489404900934460e+02,4.159121685968865449e+02,-6.003819896877385327e+04,-9.476744530585663597e+03
2.080000000000000071e+01,-7.755725411669136520e+02,-8.988945390786087728e+02,-7.770979463006654987e+04,-9.477981404489481065e+03
2.089999999999999858e+01,-5.827469938646347600e+02,4.935408340096498137e+01,-7.661296280954327085e+04,-9.472123332821971417e+03
2.100000000000000000e+01,1.023655836353434779e+03,8.217204298474325697e+02,-4.528646166346604878e+04,-9.474762288367008296e+03
2.110000000000000142e+01,-1.618961790143291068e+02,-6.656059303814326995e+02,1.760976950557371310e+04,-9.481528063109497452e+03
2.119999999999999929e+01,-9.738310608607607719e+02,-3.827339338058026783e+02,6.854558612532705592e+04,-9.483112233878850020e+03
2.130000000000000071e+01,8.124961257377600532e+02,9.326493939691499691e+02,6.781161317343343399e+04,-9.484186026563127598e+03
2.139999999999999858e+01,7.458594086980099291e+02,5.193355194623202920e+01,3.708840386907348875e+04,-9.486919298311921011e+03
2.150000000000000000e+01,-1.283925257781134405e+03,-9.159823134268216336e+02,7.681001473544630244e+03,-9.487958337591648160e+03
2.160000000000000142e+01,2.546598629711898525e+02,7.929776485603823630e+02,-3.770743893923549422e+03,-9.488707376238287907e+03
2.169999999999999929e+01,1.761810212198179670e+03,1.109299781609690854e+03,8.675223899647673534e+03,-9.487410267666742584e+03
2.180000000000000071e+01,-1.800357989119218018e+03,-1.804161204429934742e+03,1.533501587218189889e+04,-9.484711900117654295e+03
